"ITTER107","Territorio","TIPO_DATO22","Tipo dato","LOCSTRADALE","Localizzazione dell incidente","INTERSEZIONE","Intersezione","NATURAINCIDENTE","Natura dell incidente","SI_NO","Incidente mortale","ORA","Ora incidente stradale","GIORNOSETT","Giorno della settimana","MESE2","Mese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","1","gennaio","2017","2017",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","1","gennaio","2018","2018",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","2","febbraio","2014","2014",2022,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","2","febbraio","2015","2015",1702,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","2","febbraio","2016","2016",1944,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","2","febbraio","2017","2017",1792,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","2","febbraio","2018","2018",1916,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","2","febbraio","2014","2014",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","2","febbraio","2015","2015",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","2","febbraio","2016","2016",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","2","febbraio","2017","2017",21,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","2","febbraio","2018","2018",24,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","3","marzo","2014","2014",2025,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","3","marzo","2015","2015",1897,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","3","marzo","2016","2016",1857,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","3","marzo","2017","2017",2573,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","3","marzo","2018","2018",2230,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","3","marzo","2014","2014",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","3","marzo","2015","2015",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","3","marzo","2016","2016",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","3","marzo","2017","2017",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","3","marzo","2018","2018",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","3","marzo","2014","2014",2244,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","3","marzo","2015","2015",1567,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","3","marzo","2016","2016",1703,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","3","marzo","2017","2017",1786,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","3","marzo","2018","2018",1801,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","3","marzo","2014","2014",44,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","3","marzo","2015","2015",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","3","marzo","2016","2016",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","3","marzo","2017","2017",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","3","marzo","2018","2018",28,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","4","aprile","2014","2014",1809,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","4","aprile","2015","2015",1634,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","4","aprile","2016","2016",2252,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","4","aprile","2017","2017",2328,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","4","aprile","2018","2018",1922,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","4","aprile","2014","2014",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","4","aprile","2015","2015",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","4","aprile","2016","2016",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","4","aprile","2017","2017",56,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","4","aprile","2018","2018",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","5","maggio","2014","2014",2535,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","5","maggio","2015","2015",2405,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","5","maggio","2016","2016",2008,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","5","maggio","2017","2017",1957,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","5","maggio","2018","2018",1884,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","5","maggio","2014","2014",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","5","maggio","2015","2015",49,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","5","maggio","2016","2016",36,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","5","maggio","2017","2017",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","5","maggio","2018","2018",24,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","6","giugno","2014","2014",2107,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","6","giugno","2015","2015",2118,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","6","giugno","2016","2016",1846,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","6","giugno","2017","2017",2082,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","6","giugno","2018","2018",2585,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","6","giugno","2014","2014",55,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","6","giugno","2015","2015",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","6","giugno","2016","2016",36,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","6","giugno","2017","2017",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","6","giugno","2018","2018",68,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","7","luglio","2014","2014",1931,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","7","luglio","2015","2015",2065,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","7","luglio","2016","2016",2518,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","7","luglio","2017","2017",2488,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","7","luglio","2018","2018",2035,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","7","luglio","2014","2014",48,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","7","luglio","2015","2015",65,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","7","luglio","2016","2016",64,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","7","luglio","2017","2017",52,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","7","luglio","2018","2018",49,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","8","agosto","2014","2014",2229,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","8","agosto","2015","2015",2138,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","8","agosto","2016","2016",1730,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","8","agosto","2017","2017",1705,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","8","agosto","2018","2018",1753,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","1","gennaio","2014","2014",1591,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","1","gennaio","2015","2015",1937,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","1","gennaio","2016","2016",2003,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","1","gennaio","2017","2017",1368,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","1","gennaio","2018","2018",1414,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","1","gennaio","2014","2014",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","1","gennaio","2015","2015",59,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","1","gennaio","2016","2016",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","1","gennaio","2017","2017",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","1","gennaio","2018","2018",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","2","febbraio","2014","2014",26,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","2","febbraio","2015","2015",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","2","febbraio","2016","2016",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","2","febbraio","2017","2017",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","2","febbraio","2018","2018",24,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","8","agosto","2014","2014",55,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","8","agosto","2015","2015",60,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","8","agosto","2016","2016",50,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","8","agosto","2017","2017",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","8","agosto","2018","2018",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","9","settembre","2014","2014",1865,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","9","settembre","2015","2015",1892,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","9","settembre","2016","2016",1802,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","9","settembre","2017","2017",2204,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","9","settembre","2018","2018",2452,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","9","settembre","2014","2014",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","9","settembre","2015","2015",49,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","9","settembre","2016","2016",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","9","settembre","2017","2017",53,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","9","settembre","2018","2018",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","10","ottobre","2014","2014",1828,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","10","ottobre","2015","2015",2344,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","10","ottobre","2016","2016",2373,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","10","ottobre","2017","2017",1848,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","10","ottobre","2018","2018",1911,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","10","ottobre","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","10","ottobre","2015","2015",55,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","10","ottobre","2016","2016",57,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","10","ottobre","2017","2017",46,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","10","ottobre","2018","2018",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","11","novembre","2014","2014",2123,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","11","novembre","2015","2015",1802,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","11","novembre","2016","2016",1911,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","11","novembre","2017","2017",1698,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","11","novembre","2018","2018",1709,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","11","novembre","2014","2014",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","11","novembre","2015","2015",36,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","11","novembre","2016","2016",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","11","novembre","2017","2017",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","11","novembre","2018","2018",26,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","2","febbraio","2014","2014",1672,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","2","febbraio","2015","2015",1586,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","2","febbraio","2016","2016",1626,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","2","febbraio","2017","2017",1611,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","2","febbraio","2018","2018",1518,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","12","dicembre","2014","2014",1700,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","12","dicembre","2015","2015",1661,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","12","dicembre","2016","2016",1983,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","12","dicembre","2017","2017",1935,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","7","sabato","12","dicembre","2018","2018",2070,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","12","dicembre","2014","2014",44,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","12","dicembre","2015","2015",52,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","12","dicembre","2016","2016",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","12","dicembre","2017","2017",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","7","sabato","12","dicembre","2018","2018",49,,
